id,title,description,url
6015,"implementation of the federal urban environment program in tomsk, russia","since 2017, the city of tomsk has carried out the russian federal 'formation of a modern urban environment' program through consultations with citizens, public meetings, and drawing contests. through the program, citizens are given a say over the development of the city. ",https://participedia.net/case/6015
6016,"citizens' initiatives on urban improvement in krasnoyarsk, russia","since 2015, the krasnoyarsk territory has provided local governments with up to 2.5 million rubles for the implementation of citizens' initiatives to improve the urban environments. projects are reviewed and selected by experts and the local government development council.  ",https://participedia.net/case/6016
6017,"skip the small talk dialogue series, boston ma","skip the small talk's twice-monthly public events help strangers get to know each other through deliberative activities grounded in psychology research. interactive cards and structured facilitation allows people to interact in a low-stress, fun, and genuine way. ",https://participedia.net/case/6017
6018,engage cobourg public consultation on repairs to the east pier,online and in-person consultations on repairs to the historic east pier. online participation will be held through the engagecobourg.ca website.  the campground consultation is a component of the larger public participation initiative on the 24-year waterfront plan.,https://participedia.net/case/6018
6019,deep cove parking & access community dialogue,"designed and facilitated by the simon fraser university morris j. wosk centre for dialogue, the goal was to create a plan to address the local parking crisis, and explore issues of identity for a community struggling to reconcile being a small village and a tourist destination.",https://participedia.net/case/6019
6020,your voice. your home. meeting the housing needs of burnaby residents,"your voice. your home. provided a set of unique in-person and online engagement opportunities for community members to gather and share ideas, present recommendations and engage with one another to find workable solutions to the city's housing crisis.",https://participedia.net/case/6020
6021,delbrook lands community dialogue,"in fall 2015, the district of north vancouver partnered with the sfu centre for dialogue's civic engage program to develop an innovative, open and transparent engagement process on the future of the delbrook lands, a 4.3-acre site located at 600 west queens road.",https://participedia.net/case/6021
6022,citizen dialogues on canada’s energy future,"convened by the sfu morris j. wosk centre for dialogue, citizens were engaged over a series of six cross-country dialogues in fall 2017. representing canada’s diversity, they overcame attitudinal and geographic differences to deliberate recommendations for canada’s energy policy",https://participedia.net/case/6022
6023,time travellers' culture jam: imagining art of the future,"the vancouver design nerds teamed up with vancouver mural festival and sfu public square for an event where time travelling storytellers inspired participants to craft speculative time capsules from the future, envisioning what a thriving future arts and culture could be.",https://participedia.net/case/6023
6024,engage cobourg public consultations on the waterfront plan,"the 2018 waterfront plan provides the community with a roadmap for creating a beautiful, accessible and sustainable waterfront through 83 initiatives in 24 projects over a 24-year period. public consultations will be held on each of the projects beginning in august 2019.",https://participedia.net/case/6024
6025,engage cobourg public consultation on victoria park campground,online and in-person consultations on plans to phase out the campground. online participation will be held through the engagecobourg.ca website.  the campground consultation is a component of the larger public participation initiative on the 24-year waterfront plan.,https://participedia.net/case/6025
6026,climate creatives workshop + party,"coming up aug 22, 2019 join creative influencers for a workshop on making climate-related message salient to broad audiences ahead of the federal election in october 2019 and a party that celebrates the vibrant creative community that is stepping up to address the climate crisis.",https://participedia.net/case/6026
6028,citizens’ assembly for northern ireland: social care for the elderly,a civil society initiative designed to demonstrate the potential of deliberative democracy to break policy stalemates and put citizens at the heart of decision-making. the first assembly looked at the public’s aspirations for a social care system fit for the future.,https://participedia.net/case/6028
6029,greater cambridge citizens' assembly on infrastructure development,"a citizens’ assembly established by the greater cambridge partnership to make recommendations on its infrastructure development plans, including the reduction of congestion, the improvement of air quality, and the provision of better public transport.",https://participedia.net/case/6029
6031,bottom-up budgeting (philippines) ,"bottom-up budgeting was implemented nationwide under benigno aquino from 2012 to 2016. while the program provided space for members of civil society to identify priority projects for government spending, design flaws limited its ability to transform governance.",https://participedia.net/case/6031
6032,collaborative observation & evaluation of tunisia's municipal elections,"6 ngos collaborated to observe tunisia’s first-ever municipal elections under its new constitution. in january, the group held meetings with target stakeholders to explain their 22 joint recommendations for improving the quality and integrity of the 2019 elections.",https://participedia.net/case/6032
6033,"'not on my bus' campaign, sri lanka",'not on my bus' is the sri lankan arm of oxfam's worldwide 'enough' campaign that seeks to shift harmful social norms that justify gender-based violence through context-specific and relevant national campaigns. ,https://participedia.net/case/6033
6035,"udecide participatory budgeting in aberdeen, scotland","since 2018, aberdeen city council has invited community groups in three priority areas across the city to bid for a share of funding for projects that benefit local people. priority areas change from year to year as does the amount of funding.",https://participedia.net/case/6035
6036,abu dhabi community engagement programme,"launched by the authority of social contribution, ma’an, the programme will provide individuals, government entities, companies and not-for-profit associations, with strategic direction on how people can contribute to social causes.",https://participedia.net/case/6036
6037,"flash drives for freedom, north korea",usbs are a significant form of sharing information in north korea and have been smuggled into the country by defectors for decades. fdff is helping the effort by inspiring people all over the world to donate their own drives and resources. ,https://participedia.net/case/6037
6038,hiv/aids service capacity project ukraine,"a capacity building project involving trainings, workshops, and individualized technical assistant to selected local ngos and recruiting people living with hiv and representatives of the most at-risk population groups in regional and local coordination councils on hiv issues.",https://participedia.net/case/6038
6039,sarajevo’s true stories market,"launched in 2016 as part of the sarajevo film festival's dealing with the past programme, the true stories market connects filmmakers with organizations that are researching and documenting the yugoslav wars and their impact and aftermath  on the region and its inhabitants.",https://participedia.net/case/6039
6040,illinois state university alternative breaks program,"ab gives students the opportunity to volunteer their time to enact social change by helping meet tangible needs in other communities over spring, winter or summer break as well as weekends. nearly 1,000 students have participated since asb became a student organization in 2000.",https://participedia.net/case/6040
6041,extinction rebellion,"extinction rebellion is an international, grassroots movement using protest tactics and non-violent civil disobedience to force political action on climate change and environmental degradation. ",https://participedia.net/case/6041
6042,heart to heart summer camp for jewish and palestinian israeli youth,"a yearly summer camp that brings together 10 jewish and 10 palestinian israeli youth for three and a half weeks to engage in recreational activities and to talk about identity, history, and power. ",https://participedia.net/case/6042
6043,the laundry truck la,a mobile laundry service offering free clothes washing to unhoused individuals and families in downtown and greater los angeles. ,https://participedia.net/case/6043
6044,the citizens' convention on climate,the citizens' convention on climate convened 150 randomly selected participants for seven weekends between october 2019 and june 2020. they defined measures to achieve a reduction of at least 40% in greenhouse gas emissions by 2030 and submitted them to the french government.,https://participedia.net/case/6044
6049,groundswell community mural project,"a project that unites artists, at-risk youth, and community organization to create murals for social change. the murals serve as tools to enable community-building, focusing on topics like diversity, healthy living, conflict resolution, and history.",https://participedia.net/case/6049
6050,rali cares educational trailer: combating the opioid epidemic through interactive community education,"developed by the rx abuse leadership initiative community awareness readiness engagement service (rali cares) and the code 3 association, the interactive educational trailer travels to communities around the country to teach families about the signs of drug use.",https://participedia.net/case/6050
6051,"shape your budget, halifax",residents will help shape the next municipal budget and business plan by participating in a series of public engagement pop-ups in september 2019. the online and in-person shape your budget survey will inform decisions regarding municipal service levels in the next budget.,https://participedia.net/case/6051
6052,"labhacker social innovation lab, brazil","labhacker is a citizen innovation laboratory of the brazilian house of representatives that works to improve transparency, participation, and citizenship through collaborative and experimental projects, and to facilitate citizen engagement through the e-democracia online portal.",https://participedia.net/case/6052
6055,online participation  at the national level in france,"using the online parlement & citoyens platform, french citizens can participate in consultations on draft legislation, submit and endorse petitions, access information on the legislative process and politically relevant news, and even interact directly with members of parliament.",https://participedia.net/case/6055
6058,woodlawn 2025: community-led change on chicago's south side,"chosen as the site of the new obama library, woodlawn 2025 brought together local groups, residents, and urban designers to ensure that longtime residents would not only see the benefits of the presidential center’s impact, but would also define the future of their neighbourhood.",https://participedia.net/case/6058
6060,citizens fact check the uk parliament,"the uk parliament select committees’ evidence checks invite citizens to scrutinise the evidence which underpins government policy in specific areas, to determine how robust that evidence is, and to highlight where the gaps are.",https://participedia.net/case/6060
6061,rahvaalgatus.ee: online participation at the national level in estonia,"using the online rahvaalgatus.ee platform, estonian citizens are able to draft, debate, and vote on legislative proposals. proposals with 1,000 signatures are sent to the relevant parliamentary committees for discussion with the chance of being signed into official law. ",https://participedia.net/case/6061
6063,the uk parliament’s public reading stage pilot,"between 2010 and 2013, three bills passed through a pilot ‘public readings’ process to allow citizens to provide feedback for 2-3 weeks. following the pilot, a new website was developed to improve user experience and facilitate public participation. ",https://participedia.net/case/6063
6064,consensus-based participatory consultation using vtaiwan,"using the online vtaiwan platform as a hub, taiwan residents can participate in a mixed online-offline consultation process with a wide range of stakeholders on a variety of issues with the aim to achieve a ‘rough consensus’. ",https://participedia.net/case/6064
6065,the icelandic pirate party's use of democratic innovation,"running on a platform of transparency and direct-democracy, the pirate party in iceland created several ways for members and non-members to participate in the political process: livestreamed meetings, policy crowdsourcing using the x.piratar.is platform, and online ‘pirate chat’.",https://participedia.net/case/6065
6068,podemos: party-led experiments with direct democracy in spain and madrid,"coming to power in 2014, podemos has experimented with in-person meetings (‘circles’), online participation in the form of ‘citizen initiatives’ on the participa podemos platform, social media, nvotes candidate selection, and titanpad collaborative document writing and editing. ",https://participedia.net/case/6068
6074,collaborative mixtapes ,"for bumbershoot 2019, the seattle design nerds produced giant audiotapes to capture a moment in musical and cultural history. participants wrote their favourite songs directly on the installation, populating a spotify playlist, or ""collaborative mixtape"" so anyone can listen in.",https://participedia.net/case/6074
6075,devon county citizens’ assembly on carbon reduction,a deliberative body established to collectively discuss and review policy recommendations on a plan to decarbonise devon. the assembly’s members will be drawn from a representative sample of citizens and will engage with the latest expert knowledge and research. ,https://participedia.net/case/6075
6076,kingston borough citizens’ assembly on air quality,a deliberative body that met over two weekends in 2019 to learn about and discuss what steps the community should take to improve air quality. a representative sample of 40 members was to be drawn from approx. 7000 residents selected at random.,https://participedia.net/case/6076
6077,lambeth county citizens’ assembly on the climate emergency,"as part of its plan to reduce carbon emissions and cut climate impacts, lambeth has established a citizens’ assembly, bringing together a representative sample of residents to deliberate and find common ground on a set of recommendations that can command public support.",https://participedia.net/case/6077
6079,sheffield citizens’ assembly on carbon reduction,"after declaring a climate emergency and releasing plans to reach carbon neutral by 2030, sheffield city announced a series of citizens’ assemblies to consider the next steps. one assembly will be demographically representative while the other will be made up of ‘young people’. ",https://participedia.net/case/6079
6080,climate assembly uk,the climate assembly uk was a deliberative body commissioned by six select committees of the house of commons to discuss how the uk should reach its net-zero greenhouse gas emissions target and propose a set of recommendations. it was composed of 108 randomly selected citizens.,https://participedia.net/case/6080
6083,sabi: community-led accountability to improve public services in sierra leone,"sabi is a citizen-led accountability program increasing awareness of, and demand for, the delivery of basic services while supporting the building of relationships between citizens and state.",https://participedia.net/case/6083
6084,"participatory budgeting in castlemilk, scotland","one parent families scotland and ardenglen housing association brought together two communities of interest, john paul ii and miller primaries to hear from pupils and parents on how each school should spend £10,000 to help lower the cost of the school day.",https://participedia.net/case/6084
6085,uk citizens’ assembly on the national food strategy,"a deliberative body convened as part of a wider public engagement on the future of food and farming the uk. drawn from a demographically-representative random sample of citizens, the ca will hear from experts, deliberate on the issues, and provide policy advice.",https://participedia.net/case/6085
6086,the uk citizens’ biometric council,"following a national survey that found majority support for the regulation of facial recognition technology, the ada lovelace institute established the citizens' biometrics council to bring public voice and deliberation to the use of biometrics technology in the uk. ",https://participedia.net/case/6086
6087,citizens’ assembly on the future of democratic participation in wales,a deliberative body established to explore and suggest new and improved ways citizens can shape their future and have a greater say in democracy through the national assembly of wales. the national assembly commission w as to use the ca’s conclusions to inform its final decisions.,https://participedia.net/case/6087
6088,uk citizens’ assembly on funding for adult social care,"the first such deliberative body to be commissioned and run by parliament, the randomly selected 47-member citizens' assembly met over three weekends to learn about, deliberate, and advise on funding strategies and priorities. the ca’s conclusions helped inform the parliamentary report.  ",https://participedia.net/case/6088
6089,deliberative polling on federalism in myanmar ,"a research experiment to demonstrate the viability of deliberation among diverse participants on the country’s federal arrangements. five events based on the deliberative polling methodology, two with local elites and stakeholder organizations, and three with mostly laypersons.",https://participedia.net/case/6089
6090,purple: project for democracy,"a nation-wide campaign to help americans recommit to democratic values, stimulate civic engagement, and increase participation in public life. during november, organizers will hold local conversations to stimulate the national effort ahead of the campaign’s launch in november.",https://participedia.net/case/6090
6091,horseshoe bay local area plan multi-stakeholder engagement,the horseshoe bay lap will be prepared through a multi-stakeholder engagement process beginning with public ‘visioning’ workshops to integrate residents’ perspectives and priorities into planning and design options. ,https://participedia.net/case/6091
6093,horseshoe bay terminal engagement,"a 25-year development plan for the aging terminal. stakeholders, community organizations, and individual members of the public will be engaged from project definition through design.  participation is both face-to-face and online using ethelo software.",https://participedia.net/case/6093
6099,"using government access television to enhance public engagement in austin, tx","looking to compliment their in-depth public engagement efforts, officials used the city’s television station to scale up participation. programs include portraits of communities taking action and interactive community conversations that allow audience participation.",https://participedia.net/case/6099
6100,global climate strike,"over 150 countries host protests, rallies and strikes to support the youth-led ""friday's for future school strikes for climate."" the strikes demand an end to fossil fuel use, and radical steps to address climate change. ",https://participedia.net/case/6100
6101,the piedmont mental health action plan,"inspired by the values of the who, the piedmont region's mental health action plan aims to reorganize and improve the quality of service and the results of care and support for people with mental suffering.",https://participedia.net/case/6101
6104,croydon citizens' assembly on climate change,"following its open sustainability summit in june, croydon council announced the creation of a new citizens’ assembly to provide recommendations on the borough’s plan to become carbon neutral by 2030. ",https://participedia.net/case/6104
6105,à nous le plateau! montreal citizen’s assembly,"inspired by vermont’s participatory democratic town meetings, the ‘a nous le plateau!’ citizens assembly provided an open forum for plateau residents to discuss issues, explore solutions, and engage with municipal and federal candidates and officials ahead of elections.",https://participedia.net/case/6105
6109,community democracy project: tennessee state university college of public service,"through surveys, focus groups, and action workshops, the cdp empowered students to identify issues that impact their lives on-campus and within their wider community and introduced them to best practices on engagement with policy-making, governing institutions.",https://participedia.net/case/6109
6110,austin aquatic assessment interactive town hall ,"an interactive town hall meeting facilitated by the manager of the public engagement division, including a rotating panel of stakeholders in austin aquatics, questions and feedback from a live audience, and remote participation by over 6,000 residents via telephone and twitter.",https://participedia.net/case/6110
6111,ramsey county civic project,"organized by a diverse group of public bodies and local organizations, the rccp responds to growing disaffection and declining voter turnout by supporting residents’ own efforts to make their communities and schools sites of civic activity and democratic education.",https://participedia.net/case/6111
6112,go out and vote: increasing political participation in washington d.c.’s underserved communities,"for nine months leading up to the 2018 local elections, the “go out and vote” initiative used social media campaigns and youth citizen-centered programming to improve democratic practices and promote increased political participation among 16-24 year olds living in ward 7.",https://participedia.net/case/6112
6113,displacement forum,"in vancouver, bc, on october 25, 2019, the eastside culture crawl society is hosting a public forum in conjunction with the art exhibition “displacement” addressing issues and challenges facing artist spaces, along with solutions.",https://participedia.net/case/6113
6114,america in one room deliberative poll on the 2020 elections,"over 4 days, 526 voters from across the country took part in a deliberative polling event, organized in an attempt to break through partisan divides and focus on key issues: the economy and taxes, health care, the environment, immigration, and foreign policy.",https://participedia.net/case/6114
6116,‘smart ways to antwerp’ multi-stakeholder engagement on sustainable mobility,"the city-wide engagement process to develop mobility solutions involved public-private partnerships, the ‘smart use’ of data, and a progressive communications strategy. the city’s efforts were recognized with the 2019 civitas citizen and stakeholder engagement award. ",https://participedia.net/case/6116
6117,"participatory budgeting in victoria, bc","since 2017, the city of victoria has allowed residents to develop and vote on community projects for funding. 2019 saw five projects receive a portion of $55,000 under the theme ""initiatives that make life better for youth in victoria"".",https://participedia.net/case/6117
6118,'emerge' leadership and community development program for evanston youth,"emerge brings together evanston community leaders, university students, and teens in a practical, hands-on experience that teaches the importance of civic engagement and gives high school students a direct role in addressing some of the community’s most important issues. ",https://participedia.net/case/6118
6119,social justice advocacy training for evanston youth,"a program bringing high school and college students together to learn the basics of effective advocacy for systemic change on social justice issues. through highly interactive group work and strategy-mapping, students develop their agency and efficacy for democratic engagement.",https://participedia.net/case/6119
6120,"#stickyquestions: contemplative, creative, and civic enquiry in san francisco","commissioned by the asian art museum, #stickyquestions was a public art installation that invited its audience to respond to questions of public ownership, challenge their opinions on accessibility, and co-create a future for urban civic renewal. ",https://participedia.net/case/6120
6121,the sanfa project: finding grassroots solutions to sanitation problems in ghana,"a pilot initiative in apam township, sanfa sought to engage community members in the development and implementation of sustainable sanitation solutions. using open space technology and theatre for development, the project fostered community ownership and collaborative action.",https://participedia.net/case/6121
6122,mysmartlife eu project,mysmartlife is an eu-funded sustainable innovation project currently being implemented in six cities. the project prioritises citizen involvement and seeks to develop an integrated urban transformation strategy that is transferable to other cities.,https://participedia.net/case/6122
6123,"ecossolies: innovating the social and solidary economy in nantes, france","initiated in 2002, the ecossolies network brings together 600 members - including 300 companies, representing nearly 5,000 jobs - to cooperatively identify unmet social needs and to develop appropriate and innovative solutions in the social and solidarity economy.",https://participedia.net/case/6123
6124,"great debate on the energy transition in nantes, france","over 200 days, nantes held a series of open debates and citizen-feedback sessions on its transition to clean energy. over 5,000 participants helped the region develop 33 commitments, the implementation of which will be overseen by a commission of citizens and stakeholders.",https://participedia.net/case/6124
6125,european research and innovation days 2019,"the first in an annual series of events organized by the eu commission, innovation days brought diverse stakeholders together to co-create priorities for the first 4 years of the horizon europe programme. the event's free research exhibition also engaged and informed citizens. ",https://participedia.net/case/6125
6126,15 places to reinvent with the people of nantes,"the city of nantes invited residents to submit and vote on projects that reinvent 15 public spaces. results included the creation of a zero-waste info hub in a former school, the transformation of an old restaurant into a 'participatory kitchen' serving those in need, and more.",https://participedia.net/case/6126
6127,nantes creative factory,"an innovation program supporting the cultural and creative industries in nantes. its 'quartier de la création' is a laboratory, a workshop, and a showcase of the city's creativity, supporting collaboration between education, research, the arts, and the business world.",https://participedia.net/case/6127
6128,nantes citylab,"a social innovation lab in nantes, the citylab provides physical and digital infrastructure to help innovators test new solutions in real life, such as a 3d printed social house constructed in three days or an autonomous shuttle powered exclusively by a solar road.",https://participedia.net/case/6128
6129,legal graffiti in prague,an innovative solution to the problem of unauthorized painting and 'tagging' of buildings. the city of prague expanded its support for legal graffiti to raise the profile of local street artists and to encourage the production of art that belongs to and reflects the community. ,https://participedia.net/case/6129
6130,"new voices campaign for student press freedom, rhode island","over the course of a year, high school junior, yanine castedo of the youth-led providence student union organized her community and built support for the student journalists’ freedom of expression act which was eventually signed into law in july, 2017. ",https://participedia.net/case/6130
6131,new bedford whaling museum’s apprenticeship program,"answering a citywide call to action on low graduation rates and increasing youth unemployment, the program allows disadvantaged students to enhance their academic and professional skills and knowledge, and to gain exposure to higher education and different career paths.",https://participedia.net/case/6131
6132,expanding community engagement at the queens museum of new york,"beginning in 2006, the museum committed to a new strategy of outreach and engagement based on community organizing. the goal is to work with residents to bring about positive change in the community and to integrate community goals into various forms of cultural activity.",https://participedia.net/case/6132
6133,“rediscovering an american community of color: the photographs of william bullard” at worcester art museum,"as part of its social responsibility, the museum partnered with clark university students and the collection’s owner to uncovered the lost stories of individuals in bullard’s photographs, to contact and reconnect with their descendants, and to preserve the town’s shared history.",https://participedia.net/case/6133
6134,collaboratively documenting apartheid at district six museum,"in order to mediate the strained relationships within the surrounding community while documenting the country’s heritage, public and local leaders supported the communal-development of a museum dedicated to the forced relocation of south africans from cape town’s district six.",https://participedia.net/case/6134
6135,healing divisions through deliberation and dialogue at middlebury college,"deep divisions were sown after a campus visit by an author who holds controversial views on race and iq. in response, the college hosted a number of community conversations, a faculty panel on white supremacy, small group discussions, and a series of ‘deliberation cafes’.",https://participedia.net/case/6135
6146,the metropolitan strategic plan of genoa [italian],"the metropolitan strategic plan of genoa has activated a participatory process, formally recognizing it as an indispensable methodology necessary for the effective functioning of the new body, the metropolitan city.",https://participedia.net/case/6146
6148,bioplatformalab - sesto san giovanni [italian],"to address the senescence of the incinerator in via manin (sesto s. giovanni, milan) and redefine waste management according to circular economy principles, the core and cap companies propose an industrial symbiosis plant and submit it to public debate.",https://participedia.net/case/6148
6151,taiwan presidential hackathon,"an annual event bringing together government leaders, public officials, and citizens to jointly develop, innovate, and 'hack'  government programs and services. the initiative emphasize the importance of open-source, open data, and related best practices in meeting citizen needs.",https://participedia.net/case/6151
6152,faith in/and democracy pilot project,"an initiative in collaborative funding, the faith in/and democracy seeks to address the nexus between faith and democracy by funding projects that use faith-based engagement to cross religious and cultural divides. ",https://participedia.net/case/6152
6153,matchup eu,"an eu-funded smart city project deployed in 6 countries across europe to implement innovative and replicable solutions in the energy, mobility and ict sectors. the project takes a citizen-centric approach, adopting technology-driven solutions and non-tech actions.",https://participedia.net/case/6153
6154,matchup valencia participatory workshops,"part of the matchup eu project, two workshops brought together public and private sector representatives, researchers, and citizens’ to draft issue-specific action plans, create a stakeholder group to drive the project, and rethink the use of ‘smart’ to describe city innovation.",https://participedia.net/case/6154
6155,the inaugural world poverty forum: ‘davos with the poor’,"an attempt to get the voice of the poor heard on the world stage and to reverse the often unequal power dynamics of development conferences. the first world poverty forum was held where its founder, kennedy odede, was raised: the kenyan slum of kibera.",https://participedia.net/case/6155
6156,"san marcos strategic housing action plan, austin tx","a planning process including 15 meetings and working groups, two open house events, several community conversations with local organizations, and a public call for comments and stories. ",https://participedia.net/case/6156
6157,public square: improving uk democracy at the local level,an action-research programme working with councils across the uk to understand how they can improve their democracies and include more citizens in decision-making. the programme will trial digital tools and democratic innovations and will share their findings publicly.,https://participedia.net/case/6157
6158,the uk government’s innovation in democracy programme,"a nation-wide programme to trial the use of deliberative mini-publics to increase the involvement of citizens in decision-making at local government level. in the first year, three local authorities will hold face-to-face and online public engagements on key policy decisions.",https://participedia.net/case/6158
6159,australia community jury on prostate-specific antigen screening,an 11-member jury considered psa screening benefits and harms and whether the government should conduct screening campaigns. the jury's unanimous verdict that such campaigns should not be run was notable in the light of their divergent views on their own screening choices.,https://participedia.net/case/6159
6160,legislative-citizen commission on minnesota resources stakeholder engagement,"members of the public shared their environmental and natural resource funding priorities for the environment and natural resources trust fund. the events are part of lccmr’s 2019 strategic planning process, which will guide funding for the next six years.",https://participedia.net/case/6160
6161,"go getters youth engagement program, newfoundland & labrador",an initiative aimed at people age 19-30 that promotes the benefits of community participation through community service and civic engagement. the program encourages citizen engagement and the integration of social and economic development and leadership in the policy process.,https://participedia.net/case/6161
6162,live longer: empowering and engaging pittsburgh communities,a partnership between a homewood-based community group and a university of pittsburgh research team using community meetings and outreach to study how life expectancy is impacted by social determinants of health.,https://participedia.net/case/6162
6163,klamath salmon protectors youth and family camp,"a two-day event for yurok tribal families and other salmon-dependent people from northern california including trainings and discussions on advocating for clean water and tribal rights, community organizing, arts and activism, and traditional skills like processing salmon.",https://participedia.net/case/6163
6164,anti-eviction mapping project ,"a data-visualization, data analysis, and storytelling project documenting dispossession and resistance against gentrification. the project works with community partners and housing movements and creates tools for collective resistance and movement building.",https://participedia.net/case/6164
6165,homes for all campaign,"a national campaign to protect, defend, and expand affordable housing by engaging those most directly impacted through local and national organizing, advancing rental protection policies, and supporting efforts to build community-controlled housing.",https://participedia.net/case/6165
6167,policy labs on the future of the uk labour party,"over four days at the world transformed festival in brighton, hundreds of people participated in a series of ‘policy labs’ to discuss policy issues, challenge existing proposals, and devise new solutions. the results are to be presented as a manifesto to the uk labour party.",https://participedia.net/case/6167
6168,hybrid governance in the democratic republic of the congo,"despite being declared a ‘failed state’, numerous public service sectors continue to function thanks to localized arrangements. central state rule has become secondary the hybrid form of governance comprising diverse actors - ngos, churches, donors, and ordinary citizens.",https://participedia.net/case/6168
6169,the san quentin project: understanding the role of art & power,"a series of visual documents developed through ‘mapping exercises’ with the men incarcerated at san quentin state prison, the art installation allows viewers to connect with each individual, and to consider the role of art and power relationships in codifying prison narratives.",https://participedia.net/case/6169
6170,cambridge compact for a sustainable future ,"with more than 20 public and private organizations as signatories, the compact’s adherents collaborate to leverage their combined capacities in research, teaching, innovation, entrepreneurship, and program development to improve the city’s health, livability, and sustainability. ",https://participedia.net/case/6170
6171,living democracy summer program at auburn university,a summer program that prepares undergraduates for civic life by pairing students and community residents for a living-learning experience to collaborate on issues of concern to alabama communities.,https://participedia.net/case/6171
6172,'reimagine gary' citizen engagement on the city's future,"the new mayor of gary began a community engagement process on the city’s future with a series of public “can we talk” meetings, an online survey, and 75-member volunteer forum. forum attendees will continue to help shape the city as members of issue-specific citizen committees.",https://participedia.net/case/6172
6173,the helsingborg vision fund: supporting citizen-led innovation,"three times a year, citizens can submit proposals for a 100 000 kr gtant to fund the prototyping/testing of their projects and ideas to improve the city and city life. over 100 projects have been initiated and completed since the fund was created in 2014.
",https://participedia.net/case/6173
6174,citizens’ convention on uk democracy,"a two-year process that is informed by ideals of deliberative democracy and designed to forge a new partnership between elected representatives and the people, to animate and inform a public debate about democratic reform, and to result in actual legislative changes.",https://participedia.net/case/6174
6175,"public deliberation on school day regulations in seoul, korea",a public engagement and deliberation process on the institution of mandatory days off on sunday for afterschool academies (cram schools). preliminary online and telephone polling will be followed by an open discussion and debate by a 200-member citizen panel.,https://participedia.net/case/6175
6176,“together at the table” hunger and poverty summit ,"with hundreds of attendees from different sectors, the summit addressed the migration crisis, hunger’s cost on health care and community-based interventions, and breakout sessions were held on public policy, community organizing, health and nutrition, and food-security research.",https://participedia.net/case/6176
6177,music action women,"the music action women initiative gives voice to the experiences, specific and shared, of highly creative women who are using art and pushing for social change. their music action lab is a residency for artists around the world to create original music to foster social good.",https://participedia.net/case/6177
6178,dallas independent school district participatory budgeting,"in october, 2019, disd trustees unanimously approved a $60,000 grant which students and community members will compete to win for their campus-based projects of choice. the initiative aims to spark interest and engagement around how governmental bodies make choices and fund them.",https://participedia.net/case/6178
6181,strategic plan of tourism in veneto [italian],"the strategic tourism plan was established by the veneto regional law 11/2013 to bring together all the players in the sector on shared actions, reduce fragmentation and accompany growth trends by increasing their value.",https://participedia.net/case/6181
6183,neighborhoodstat new york,"a joint problem-solving initiative developed by the mayor’s office of criminal justice, neighborhoodstat empowers residents of high-crime public housing developments to work directly with city leaders to address the social, economic, and environmental conditions linked to crime.",https://participedia.net/case/6183
6184,"co-creating a new official community plan and zoning bylaw, village of canal flats ","the new ocp and bylaw were created by working with a committee of community volunteers, contracted planners, and council and staff. extensive public outreach was undertaken with several open houses and workshops, online engagement,  and updates in the community newsletter.",https://participedia.net/case/6184
6185,"empowering & protecting the lgbtq community in washington, dc","with a $445,000 budget, the office of lgbtq affairs works with city police and the community to develop strategies and programs to prevent violence against lgbtq+ individuals. initiatives include social media campaigns, public information and outreach, and social events. ",https://participedia.net/case/6185
6186,friends of putnam: collaborating to reclaim the neighbourhood ,"in response to rising crime, vagrancy and blight, neighbours and business owners joined together to reclaim their community. after a few initial meetings, the group invited city officials to hear their concerns and find common ground to take action.",https://participedia.net/case/6186
6187,"close to home: finding an end to domestic violence in san luis obispo, ca","a four-year program jointly developed by the rise non-profit and the california department of public health, close to home is engages the community to search for the root causes of sexual and intimate partner violence and work together on potential prevention measures.",https://participedia.net/case/6187
6188,"participatory budget for schools in brno, czech republic","complimenting its regular pb process for voting-age citizens, brno has trialled a ‘pupil pb’ over the past two years in 27 local schools. funded improvements include drons, ping-pong tables, drinking fountains, 3d printers, seat bags, tablets and many more.",https://participedia.net/case/6188
6189,"participatory budgeting in brno, czech republic","in 2017, brno became the first city in the czech republic to introduce pb municipal level. the initiative gives citizens say over czk 35 million (approx. usd $1.4k) to fund at least 11 projects. pb is just one facet of the ‘smart brno’ initiative to support citizen engagement. ",https://participedia.net/case/6189
6190,"participatory budgeting in san lorenzo, argentina (2012 - present)","pb has been used in san lorenzo since 2013. the introduction of online voting in 2018 increased participation by 50% from previous years, and the 2019-2020 cycle saw the introduction of blockchain technology to increase voting security and funding transparency.",https://participedia.net/case/6190
6191,santalab: santa fe’s public innovation laboratory,"a space for open collaboration using the ‘quadruple helix of innovation’: state, citizenship, organizations, and companies. the project was introduced as part of the state’s policy on innovation and open government, and aims to move from ‘deciding with’ to ‘doing with’ citizens. ",https://participedia.net/case/6191
6192,harvard votes challenge,"a university-wide effort supported to increase voter registration and participation among eligible students, staff and faculty. the civic engagement program is coordinated by students and works across the entire harvard university community.",https://participedia.net/case/6192
6193,red glocal: integrating new immigrants in estacion central ,"launched in january 2019, red glocal facilitates the socioeconomic integration of the city’s newest residents by connecting them to new jobs and helping them open new businesses. the project’s small staff amplifies their impact through collaboration with community partners.",https://participedia.net/case/6193
