id,title,description,url
7786,deliberative delphi,"the deliberative delphi (citizens delphi) is a qualitative co-creation and participation process for stakeholder and expert consultations. analysis methods specially adapted to target setting, planning of measures and sketching of solutions are used in the evaluation.",https://participedia.net/method/7786
8040,intergenerational dialogues,intergenerational dialogues was a series of events created to host conversations between individuals over 65 and high schoolers. each event offered a different topic for the groups to discuss to foster enhanced communication and shared understanding between the generations. ,https://participedia.net/method/8040
8158,summit county hospitality industry centered plastic waste mitigation,,https://participedia.net/method/8158
8197,experience-focused conference,"an experience-focused conference consists of keynote talks, workshops and plenary sessions. talks and workshops include storytelling, arts, self-awareness exercises, etc. in order to enable more experiential ways of learning. delegates participation in workshops, q&a sessions and during plenary sessions is valued as crucial.",https://participedia.net/method/8197
8250,democracy lab ,"democracy lab is a two part workshop that asks students to engage with questions of democracy, and what it means to participate. ",https://participedia.net/method/8250
8256,vipp: visualisation in participatory programmes,"the vipp methodology breaks down formal ""seminar culture”and empowers people as it creates opportunities to express ideas visually, values individual experiences and inspires participants to contribute at optimal levels based on group dynamics and synergy in a pleasant process. 
",https://participedia.net/method/8256
8279,intelligent democracy (egora + international logic party),"egora-ilp.org makes it possible to include everyone in the deliberative democracy process, 24-7-366. then, egora algorithmically creates lists of political candidates who most closely represent the will of the people. watch the 1-minute video, and then join us in the revolution!",https://participedia.net/method/8279
8367,multidisciplinary machine learning design & best curatorial practices in ai ethics,"art interventions along the socio-technical pipeline of ai design and deployment contribute to vibrant and legitimate digital democracies. it promotes a participatory approach to data preparation, interdisciplinary ai and best practices in art for ai ethics. ",https://participedia.net/method/8367
8592,adhocracy+,,https://participedia.net/method/8592
12303,mentorship & kinship amongst women in mozambique fisheries ,"the following method entry outlines the significance of kinship, mentorship, and social networks in various two specific cases in mozambique in ibo island and the gaza province. ",https://participedia.net/method/12303
12328,community land trust (clt),"the community land trust (clt) is an alternative tenure model in which a nonprofit corporation holds land in trust on behalf of a place-based community, provides long term stewardship, and facilitates democratic community control over development.",https://participedia.net/method/12328
12378,democracy café,the democracy café is a meeting format to promote the co-design of the living environment at the neighborhood level. the goal of the democracy café is to empower citizens to become actively involved in their local environment and to experience self-efficacy.,https://participedia.net/method/12378
12426,community based participatory evaluation in nonprofit performance assessment,,https://participedia.net/method/12426
12452,co-design,co-design is related to participatory design and design thinking with a focus on engaging experts and lay people as equals in the design process.,https://participedia.net/method/12452
12456,the people's house,"the people’s house is an initiative which brings together local community members with their mp, enabling community members to actively participate in democracy between elections.  ",https://participedia.net/method/12456
12480,human rights lens ,the human rights lens addresses how not all civic practices progress democracy and how language and sources can be used as a tool to provide cultural and historical context to progress a more inclusionary approach.  ,https://participedia.net/method/12480
12551,world of communities social impact game simulator,"world of communities is a strategic social impact board game tool promoting civic engagement and stakeholder collaboration. it fosters entrepreneurship, negotiation, and responsibility, encouraging players to step out of their comfort zones for collaborative success.",https://participedia.net/method/12551
12591,embroidered life stories,"embroidered stories is a collective work resource of textile art that develops individual sensibilities and processes, a format of expression and visual communication to encourage dialogue and critical reflection on social dynamics in the population on the move.",https://participedia.net/method/12591
12602,mcmaster health forum's citizen panels program,"a citizen panel is a way to seek input on high-priority issues. each panel involves 14-16 citizens who share their insights, and learn from research evidence and the views of others. a panel helps to identify the values that citizens think are important when making decisions, and reveals new understandings about the issue and how to address it. 
",https://participedia.net/method/12602
12603,putting evidence at the centre of everyday life: global commission on evidence,"one of the evidence commission's three main implementation priorities is putting evidence at the centre of everyday life. the commission's approach to citizen engagement consists of a citizen leadership group, implementation council, engaging citizen-serving ngos, curating resources for citizens, and conducting a living-evidence profile, and co-hosting a series of webinars on putting evidence at the centre of everyday life.",https://participedia.net/method/12603
12688,partimap participatory map-based surveying tool,"partimap is a free, easy to use and customizable map-based survey for those who believe that citizens should have a say in public development projects. it is free to use after registration, has customizable design features, and can be freely developed as an open source platform.",https://participedia.net/method/12688
12714,dialogue journaling ,dialogue journaling is a collaborative development methodology for the creation of content in tourism projects inline with the united nations unwto agenda 2030 for stakeholder engagement. it was developed in 2022 for the textbook: travel writing for tourism and city branding. ,https://participedia.net/method/12714
12807,polis,polis is an open source platform that leverages machine intelligence to scale up deliberative processes. the core metric is group-informed consensus. ,https://participedia.net/method/12807
12915,public consultation survey,"surveys of representative samples on policies that have been put forward by legislators, agencies, or other policy leaders, that provide respondents with a briefing and arguments for and against each proposal, that have been reviewed by experts on each side of the debate.",https://participedia.net/method/12915
12956,participatory security in latin america,"public-security approach that uses civilians to enhance police efficiency, particularly where there are limited security resources and weak police-citizen relations and trust.",https://participedia.net/method/12956
12958,participatory security in latin america,"public-security approach that uses civilians to enhance police efficiency, particularly where there are limited security resources and weak police-citizen relations and trust. ",https://participedia.net/method/12958
12966,bogotá te escucha,"bogotá te escucha is an app created by the city government of bogotá that is a way for residents to contact the city efficiently to report problems, questions, or petitions. it has various purposes and easily connects the government and its residents. [1]",https://participedia.net/method/12966
13039,deliberative referendum,"a deliberative referendum seeks to improve public deliberation in direct democracy through institutional design - for example (1) interactive online voting, (2) multi-option ballots, (3) minipublics and (4) value-ranking questions to encourage purposive & holistic voter reasoning",https://participedia.net/method/13039
13149,converj,"converj’s deliberative forms resemble a traditional survey with a simple sequence of questions. however, converj also incorporates lightweight structured deliberation, where participants can share proposals with pro’s and con’s, and read other participants’ answers and reasons.",https://participedia.net/method/13149
13170,maptalk,maptalk is a saas product that facilitates the creation of map-based surveys. it is based on a gis system (geoapps). maps and dashboards give you insight into how people are responding to a project.,https://participedia.net/method/13170
13235,mourning,"the usage of mourning both in the online sphere and during demonstrations. mourning shows the emotions felt by participants, especially those who have lost loved ones in the name of their chosen movement. ",https://participedia.net/method/13235
13320,power is up to you,"experiments managed by groups of researchers with quantitative and qualitative findings, then returned to the community to promote greater knowledge, activate the construction of subsequent entrepreneurial and democratic paths as well as participatory planning processes.",https://participedia.net/method/13320
13324,opinionx,"opinionx is an online research tool for ranking people's preferences and priorities. it offers comparative ranking methods (eg. pairwise comparison, maxdiff analysis) and segmentation functionality to understand how different groups of people care about different priorities.",https://participedia.net/method/13324
13338,hybrid participation process bringing together elected officials and citizens,hybrid participation processes are initiatives allowing direct deliberation between elected officials and citizens to co-develop proposals. ,https://participedia.net/method/13338
13345,engaged civic and political citizen model,,https://participedia.net/method/13345
